dnsinfo_ip, dnsinfo_domain, country_code, geo_lat, geo_long
216.59.33.202, 0daymusic.biz, US,  ,  
216.59.33.202, aurora-for-sale.com, US,  ,  
216.59.33.202, ns550.ryleejamesservices.com, US,  ,  
216.59.33.202, myptcindia.info, US,  ,  
216.59.33.202, middleeastclix.com, US,  ,  
216.59.33.202, gptvote.com, US,  ,  
216.59.33.202, ns600.ryleejamesservices.com, US,  ,  
216.59.33.202, office-ptc.info, US,  ,  
216.59.33.202, penguinsptc.info, US,  ,  
216.59.33.202, mystery-ptc.info, US,  ,  
195.3.124.161, www.gasthof-tyrol.com, AT,  ,  
195.3.124.161, 0handicap.at, AT,  ,  
195.3.124.161, linweb12.ispservices.at, AT,  ,  
195.3.124.161, www.ragginger.co.at, AT,  ,  
195.3.124.161, www.balintgesellschaft.at, AT,  ,  
195.3.124.161, www.bzs.at, AT,  ,  
195.3.124.161, www.mentalworks.com, AT,  ,  
195.3.124.161, www.s-pfiff.at, AT,  ,  
195.3.124.161, www.drachenstein.at, AT,  ,  
195.3.124.161, astron.co.at, AT,  ,  
94.228.220.196, chatim.com, NL,  ,  
94.228.220.196, derodepilaren.nl, NL,  ,  
94.228.220.196, 4darabians.nl, NL,  ,  
94.228.220.196, mail.dartbord.nl, NL,  ,  
94.228.220.196, ns1.webfontein-dns.nl, NL,  ,  
94.228.220.196, www.masterdarts.eu, NL,  ,  
195.228.75.154, bukfurdo.hu, HU,  ,  
195.228.75.154, www.humtur.hu, HU,  ,  
195.228.75.154, beko.hu, HU,  ,  
195.228.75.154, okograf.hu, HU,  ,  
195.228.75.154, www.herend.com, HU,  ,  
195.228.75.154, www.hagyjnyomot.hu, HU,  ,  
195.228.75.154, afrikaert.hu, HU,  ,  
195.228.75.154, www.igen-igen.hu, HU,  ,  
195.228.75.154, www.webshark.hu, HU,  ,  
195.228.75.154, intellio.eu, HU,  ,  
195.228.75.154, orokzold.hu, HU,  ,  
195.228.75.154, graboplast.hu, HU,  ,  
195.228.75.154, tiafighting.com, HU,  ,  
195.228.75.154, www.bukfurdo.hu, HU,  ,  
195.228.75.154, 4dbabamozi.hu, HU,  ,  
195.228.75.154, hagyjnyomot.hu, HU,  ,  
195.228.75.154, www.vasiviz.hu, HU,  ,  
195.228.75.154, herend.com, HU,  ,  
195.228.75.154, montiviz.hu, HU,  ,  
195.228.75.154, www.car-audio.hu, HU,  ,  
195.228.75.154, cdn.webshark.hu, HU,  ,  
94.247.178.158, 4dbenelux.be, FR,  ,  
94.247.178.158, de429.ispfr.net, FR,  ,  
193.200.113.66, bioparadies.at, AT,  ,  
193.200.113.66, wir-mitarbeiter.at, AT,  ,  
193.200.113.66, bpww.at, AT,  ,  
193.200.113.66, partizipation.at, AT,  ,  
193.200.113.66, www.gesundundleben.at, AT,  ,  
193.200.113.66, scheibbs.gv.at, AT,  ,  
193.200.113.66, kassenarzt.at, AT,  ,  
193.200.113.66, 4dmobil.at, AT,  ,  
193.200.113.66, www.eyemaxx.com, AT,  ,  
193.200.113.66, www.4dmobil.at, AT,  ,  
94.229.34.4, ns2.4estates.eu, SK,  ,  
94.229.34.4, ns1.webra-system.sk, SK,  ,  
94.229.34.4, ns1.4estates.eu, SK,  ,  
94.229.34.4, 4estates.eu, SK,  ,  
80.74.136.2, www.libpgf.org, CH,  ,  
80.74.136.2, swisseduc.ch, CH,  ,  
80.74.136.2, 4eternity.ch, CH,  ,  
80.74.136.2, daotcm.ch, CH,  ,  
80.74.136.2, www.soil.ch, CH,  ,  
80.74.136.2, psc-architekten.ch, CH,  ,  
80.74.136.2, www.zso-niesen.ch, CH,  ,  
80.74.136.2, www.velo-zuerich.ch, CH,  ,  
80.74.136.2, aurelius.ch-meta.net, CH,  ,  
80.74.136.2, 2.136.74.80.list.dnswl.org, CH,  ,  
83.169.32.159, 4events.at, DE,  ,  
83.169.32.159, lvps83-169-32-159.dedicated.hosteurope.de, DE,  ,  
83.169.32.159, www.fenjafunds.com, DE,  ,  
194.116.186.70, ps-webhosting.de, DE,  ,  
194.116.186.70, doc.ps-webhosting.de, DE,  ,  
194.116.186.70, webmail.planet-school.de, DE,  ,  
194.116.186.70, 4ever-hosting.de, DE,  ,  
194.116.186.70, pma.planet-school.de, DE,  ,  
194.116.186.70, stats.ps-webhosting.de, DE,  ,  
194.116.186.70, www.ps-webhosting.de, DE,  ,  
194.116.186.70, horde.planet-school.de, DE,  ,  
195.225.104.182, 4ever4you.de, DE,  ,  
195.225.104.182, www.fg-stadtsteinach.de, DE,  ,  
195.225.104.182, fg-stadtsteinach.de, DE,  ,  
212.227.97.23, 4everandever.de, DE,  ,  
141.255.181.15, 4everdreams.nl, NL,  ,  
141.255.181.15, www.gamestalker.nl, NL,  ,  
178.18.129.48, 4everevents.nl, NL,  ,  
217.13.199.20, www.wilder-westen-web.de, DE,  ,  
217.13.199.20, www.ostsee-urlaub-polen.de, DE,  ,  
217.13.199.20, www.pferrer.de, DE,  ,  
217.13.199.20, stephanroemer.de, DE,  ,  
217.13.199.20, www.duerener-unterwasserclub.de, DE,  ,  
217.13.199.20, www.mainecoons.de, DE,  ,  
217.13.199.20, geburtstagskalender-online.de, DE,  ,  
217.13.199.20, 4everflashlight.de, DE,  ,  
217.13.199.20, www.australien-wohnmobile.de, DE,  ,  
217.13.199.20, www.stephanroemer.de, DE,  ,  
217.13.199.20, www.skg-gablenberg.de, DE,  ,  
217.13.199.20, www.y0u.de, DE,  ,  
108.162.196.90, iamit.org, US,  ,  
108.162.196.90, www.pananth.com, US,  ,  
108.162.196.90, gametyrant.co, US,  ,  
108.162.196.90, dylan-muir.com, US,  ,  
108.162.196.90, innerbbs.revefrance.com, US,  ,  
108.162.196.90, www.iamit.org, US,  ,  
108.162.196.90, cf-protected-www.isthismusic.com.cdn.cloudflare.net, US,  ,  
108.162.196.90, eroticity.net, US,  ,  
108.162.196.90, reactionface.info, US,  ,  
108.162.196.90, cf-protected-www.sylvesterstallone.com.cdn.cloudflare.net, US,  ,  
108.162.196.90, vtabloid.com, US,  ,  
108.162.196.90, cf-protected-www.kulturmafyasi.com.cdn.cloudflare.net, US,  ,  
108.162.196.90, pongalo.com, US,  ,  
108.162.196.90, shelbybark.com, US,  ,  
108.162.196.90, 4evermusic.pl, US,  ,  
108.162.196.90, rrrather.com, US,  ,  
108.162.196.90, jav4you.com, US,  ,  
108.162.196.90, irongarmx.net, US,  ,  
108.162.196.90, cf-protected-www.memeorigin.com.cdn.cloudflare.net, US,  ,  
108.162.196.90, www.paraglide-south-africa.com, US,  ,  
108.162.196.90, bbs.revefrance.com, US,  ,  
108.162.196.90, cf-protected-www.habdenmut.info, US,  ,  
108.162.196.90, cf-protected-www.koodakcity.com.cdn.cloudflare.net, US,  ,  
108.162.196.90, chapter11cases.com, US,  ,  
108.162.196.90, media.revefrance.com, US,  ,  
108.162.196.90, chrismoyles.net, US,  ,  
108.162.196.90, maniasim.com.br, US,  ,  
108.162.196.90, habdenmut.info, US,  ,  
108.162.196.90, cf-protected-www.autopulze.com.cdn.cloudflare.net, US,  ,  
108.162.196.90, pananth.com, US,  ,  
108.162.197.90, iamit.org, US,  ,  
108.162.197.90, www.pananth.com, US,  ,  
108.162.197.90, gametyrant.co, US,  ,  
108.162.197.90, dylan-muir.com, US,  ,  
108.162.197.90, innerbbs.revefrance.com, US,  ,  
108.162.197.90, www.iamit.org, US,  ,  
108.162.197.90, cf-protected-www.isthismusic.com.cdn.cloudflare.net, US,  ,  
108.162.197.90, eroticity.net, US,  ,  
108.162.197.90, reactionface.info, US,  ,  
108.162.197.90, cf-protected-www.sylvesterstallone.com.cdn.cloudflare.net, US,  ,  
108.162.197.90, vtabloid.com, US,  ,  
108.162.197.90, habdenmut.info, US,  ,  
108.162.197.90, pongalo.com, US,  ,  
108.162.197.90, shelbybark.com, US,  ,  
108.162.197.90, 4evermusic.pl, US,  ,  
108.162.197.90, rrrather.com, US,  ,  
108.162.197.90, jav4you.com, US,  ,  
108.162.197.90, irongarmx.net, US,  ,  
108.162.197.90, cf-protected-www.memeorigin.com.cdn.cloudflare.net, US,  ,  
108.162.197.90, www.paraglide-south-africa.com, US,  ,  
108.162.197.90, bbs.revefrance.com, US,  ,  
108.162.197.90, cf-protected-www.habdenmut.info, US,  ,  
108.162.197.90, cf-protected-www.koodakcity.com.cdn.cloudflare.net, US,  ,  
108.162.197.90, chapter11cases.com, US,  ,  
108.162.197.90, media.revefrance.com, US,  ,  
108.162.197.90, chrismoyles.net, US,  ,  
108.162.197.90, maniasim.com.br, US,  ,  
108.162.197.90, cf-protected-www.kulturmafyasi.com.cdn.cloudflare.net, US,  ,  
108.162.197.90, cf-protected-www.autopulze.com.cdn.cloudflare.net, US,  ,  
108.162.197.90, pananth.com, US,  ,  
109.237.208.85, aircocheckpoint.nl, NL,  ,  
109.237.208.85, ns2.blue-hosting.nl, NL,  ,  
109.237.208.85, 4evernails.nl, NL,  ,  
109.237.208.85, hijsbanden.be, NL,  ,  
109.237.208.85, dijkglas.nl, NL,  ,  
109.237.208.85, mail.blikklik.net, NL,  ,  
109.237.208.85, drukkerijsk.nl, NL,  ,  
109.237.208.85, debonestaakspeelgoed.nl, NL,  ,  
212.227.197.162, www.bartfrisuren.de, DE,  ,  
212.227.197.162, www.capilli.bartkultur.de, DE,  ,  
212.227.197.162, 4evernet.de, DE,  ,  
195.78.76.101, 4everphp.de, DE,  ,  
195.78.76.101, www.veloprizep.com, DE,  ,  
62.112.193.96, 4eversoft.hu, HU,  ,  
62.112.193.96, www.honterus.hu, HU,  ,  
62.112.193.96, ns.sdx.hu, HU,  ,  
62.112.193.96, ns.4eversoft.hu, HU,  ,  
62.112.193.96, picibaba.hu, HU,  ,  
77.93.215.60, samir.cz, CZ,  ,  
77.93.215.60, fons.cz, CZ,  ,  
77.93.215.60, figurka.cz, CZ,  ,  
77.93.215.60, www.czechcompanion.com, CZ,  ,  
77.93.215.60, www.mkm.cz, CZ,  ,  
77.93.215.60, dicholding.com, CZ,  ,  
77.93.215.60, feopatito.cz, CZ,  ,  
77.93.215.60, 4every1.cz, CZ,  ,  
77.93.215.60, industry-eu.cz, CZ,  ,  
77.93.215.60, avetum.cz, CZ,  ,  
66.71.191.56, 9netweb.it, US,  ,  
212.30.118.74, neuf.fr, FR,  ,  
212.30.118.74, 9online.fr, FR,  ,  
91.144.20.76, selas.sy, SY,  ,  
91.144.20.76, www.homscitycouncil.org.sy, SY,  ,  
91.144.20.76, dely.l.sy, SY,  ,  
91.144.20.76, 9vad4r95bfux.sy, SY,  ,  
5.159.56.6, www.castra-asciburgium.de, DE,  ,  
5.159.56.6, www.fotoarndt.de, DE,  ,  
5.159.56.6, www.gebaeudereinigung.biz, DE,  ,  
5.159.56.6, www.schlemmerinfo.com, DE,  ,  
5.159.56.6, www.boege-ambulanz.de, DE,  ,  
5.159.56.6, www.gebaeudereinigung.net, DE,  ,  
5.159.56.6, htcd.de, DE,  ,  
5.159.56.6, www.shopfinder.de, DE,  ,  
5.159.56.6, idec.de, DE,  ,  
5.159.56.6, www.cpm-karriere.de, DE,  ,  
5.159.56.6, www.basisrecherche.de, DE,  ,  
5.159.56.6, bj-medical.de, DE,  ,  
5.159.56.6, www.maritimemedizin.de, DE,  ,  
5.159.56.6, www.automobilinnovationen.de, DE,  ,  
5.159.56.6, www.suitbertus-foerderverein.de, DE,  ,  
5.159.56.6, www.europlant.biz, DE,  ,  
5.159.56.6, www.htcd.de, DE,  ,  
5.159.56.6, www.baudyn.de, DE,  ,  
5.159.56.6, svt.de, DE,  ,  
5.159.56.6, www.idec.de, DE,  ,  
5.159.56.6, www.penpet.de, DE,  ,  
5.159.56.6, www.langhagel.com, DE,  ,  
5.159.56.6, www.kettensaege-shop24.de, DE,  ,  
5.159.56.6, www.steuerberater-schelzig.de, DE,  ,  
5.159.56.6, www.harpbuch.de, DE,  ,  
5.159.56.6, www.bj-medical.de, DE,  ,  
5.159.56.6, 9welten.de, DE,  ,  
62.65.252.16, accounting.ee, EE,  ,  
64.74.223.39, gameonvb.com, US,  ,  
64.74.223.39, brazilianvogue.com, US,  ,  
64.74.223.39, barndinnertheatre.com, US,  ,  
64.74.223.39, vdvalk.org, US,  ,  
64.74.223.39, cfbc.comm.com, US,  ,  
64.74.223.39, www.engagementrings-diamond.com, US,  ,  
64.74.223.39, tuvid.com, US,  ,  
64.74.223.39, jdskitchenandbath.com, US,  ,  
64.74.223.39, khadamatonline.com, US,  ,  
64.74.223.39, scoutxing.com, US,  ,  
64.74.223.39, wm90.com, US,  ,  
64.74.223.39, warezfusion.org, US,  ,  
64.74.223.39, nlite-guide.com, US,  ,  
64.74.223.39, learntoplayguitarstore.com, US,  ,  
64.74.223.39, reallyexcited.com, US,  ,  
64.74.223.39, vacuumtherapy.org, US,  ,  
64.74.223.39, www.software-sale.org, US,  ,  
64.74.223.39, agfind.com, US,  ,  
64.74.223.39, fileforth.com, US,  ,  
64.74.223.39, gtsstaffing.com, US,  ,  
64.74.223.39, you7.com, US,  ,  
64.74.223.39, fottiti.com, US,  ,  
64.74.223.39, msisg.com, US,  ,  
64.74.223.39, cosmedico66.com, US,  ,  
64.74.223.39, aieea.com, US,  ,  
64.74.223.39, greenacresgc.com, US,  ,  
64.74.223.39, www.z061.com, US,  ,  
64.74.223.39, blackburne.comm.com, US,  ,  
64.74.223.39, lindyeye.com, US,  ,  
64.74.223.39, btrrk.com, US,  ,  
64.74.223.39, www.mymaryelizabethwinstead.com, US,  ,  
64.74.223.39, usajetsurf.com, US,  ,  
64.74.223.39, sunrisevillagebeachhotel.com, US,  ,  
64.74.223.39, cybernepal.com, US,  ,  
64.74.223.39, pilatesbodyworksintl.com, US,  ,  
64.74.223.39, gfdgfd.com, US,  ,  
64.74.223.39, inteliorg.com, US,  ,  
64.74.223.39, acthd.com, US,  ,  
64.74.223.39, wellcare.comm.com, US,  ,  
64.74.223.39, www.rustanki.com, US,  ,  
64.74.223.39, sayidati.com, US,  ,  
64.74.223.39, granlogandes.org, US,  ,  
64.74.223.39, santista.com, US,  ,  
64.74.223.39, www.viviamadora.com, US,  ,  
64.74.223.39, alcoa.comm.com, US,  ,  
64.74.223.39, murrob.comm.com, US,  ,  
64.74.223.39, www.u625.com, US,  ,  
64.74.223.39, plkam.com, US,  ,  
64.74.223.39, idibi.com, US,  ,  
64.74.223.39, sdeinc.comm.com, US,  ,  
64.74.223.39, recruitgate.com, US,  ,  
64.74.223.39, lanco.org, US,  ,  
64.74.223.39, sveassoc.comm.com, US,  ,  
64.74.223.39, soccer2.sport.3clickz.org, US,  ,  
64.74.223.39, winglandlovebird.com, US,  ,  
64.74.223.39, hoteldeiquattrovini.com, US,  ,  
64.74.223.39, ontariogiantrescue.com, US,  ,  
64.74.223.39, aristalia.com, US,  ,  
64.74.223.39, plan100.com, US,  ,  
64.74.223.39, foremostglobal.com, US,  ,  
64.74.223.39, www.bierengezondheid.com, US,  ,  
64.74.223.39, plantationcatering.com, US,  ,  
64.74.223.39, elpaso05-1242490556.sdsl.hermanorcare.com, US,  ,  
64.74.223.39, claytonfuneral.com, US,  ,  
64.74.223.39, elhalsband.com, US,  ,  
64.74.223.39, happytailstoyou.org, US,  ,  
64.74.223.39, talkshield.com, US,  ,  
64.74.223.39, swentevs007.honolulurestaurantguide.com, US,  ,  
64.74.223.39, maohongchina.comm.com, US,  ,  
64.74.223.39, filmite.org, US,  ,  
64.74.223.39, rarecase.com, US,  ,  
64.74.223.39, qxigf.com, US,  ,  
64.74.223.39, rsvl.com, US,  ,  
64.74.223.39, aqarhayl.com, US,  ,  
64.74.223.39, ovptravel.com, US,  ,  
64.74.223.39, dimae.com, US,  ,  
64.74.223.39, hidalgomich.com, US,  ,  
64.74.223.39, xarda.com, US,  ,  
64.74.223.39, essenzebova.comm.com, US,  ,  
64.74.223.39, bermudainsurance.com, US,  ,  
64.74.223.39, whynotthisthing.com, US,  ,  
64.74.223.39, www.irwomen.org, US,  ,  
64.74.223.39, miyokoyomi.com, US,  ,  
64.74.223.39, legendas.org, US,  ,  
64.74.223.39, austinareapestcontrol.com, US,  ,  
64.74.223.39, agenciaexclusive.com, US,  ,  
64.74.223.39, irwomen.org, US,  ,  
64.74.223.39, irvingboysfootball.com, US,  ,  
64.74.223.39, acmostrade.com, US,  ,  
64.74.223.39, sapugrescue.com, US,  ,  
64.74.223.39, gogogog.com, US,  ,  
64.74.223.39, callistoweb.comm.com, US,  ,  
64.74.223.39, hotelarchimede.com, US,  ,  
64.74.223.39, fairiesfae.com, US,  ,  
64.74.223.39, vitale.comm.com, US,  ,  
64.74.223.39, voetsek.com, US,  ,  
64.74.223.39, gdnh.com, US,  ,  
64.74.223.39, www.game.de, US,  ,  
64.74.223.39, queenofaran2.com, US,  ,  
64.74.223.39, surveycommunicate.com, US,  ,  
64.74.223.39, nongluck.com, US,  ,  
64.74.223.39, grantscentral.org, US,  ,  
64.74.223.39, hot6tube.com, US,  ,  
64.74.223.39, golfcaddie.comm.com, US,  ,  
64.74.223.39, unigard.comm.com, US,  ,  
64.74.223.39, ynfdc.com, US,  ,  
64.74.223.39, fotonhi.com, US,  ,  
64.74.223.39, asjamail.com, US,  ,  
64.74.223.39, oddc22.com, US,  ,  
64.74.223.39, animefull.com, US,  ,  
64.74.223.39, wandaswill.org, US,  ,  
64.74.223.39, fistam.com, US,  ,  
64.74.223.39, taktalk.com, US,  ,  
64.74.223.39, hajiagha.com, US,  ,  
64.74.223.39, tennesseeloghome.com, US,  ,  
64.74.223.39, uprof.com, US,  ,  
64.74.223.39, tilia.comm.com, US,  ,  
64.74.223.39, vetrealestate.com, US,  ,  
64.74.223.39, www.tunearea.com, US,  ,  
64.74.223.39, swentxnf004.honolulurestaurantguide.com, US,  ,  
64.74.223.39, articlesgrab.com, US,  ,  
64.74.223.39, orringtonhotel.com, US,  ,  
64.74.223.39, 0gecuador.org, US,  ,  
64.74.223.39, mydigitalmall.com, US,  ,  
64.74.223.39, twinshoppe.com, US,  ,  
64.74.223.39, mailnova.comm.com, US,  ,  
64.74.223.39, ipssar.org, US,  ,  
64.74.223.39, pesoesaude.com, US,  ,  
64.74.223.39, wenode.com, US,  ,  
64.74.223.39, dkfma.com, US,  ,  
64.74.223.39, igamehome.com, US,  ,  
64.74.223.39, ya168.com, US,  ,  
64.74.223.39, www.warezfusion.org, US,  ,  
64.74.223.39, arabe1.com, US,  ,  
64.74.223.39, alshomukh.com, US,  ,  
64.74.223.39, fagmail.com, US,  ,  
64.74.223.39, landscape-designs.org, US,  ,  
64.74.223.39, www.jlrweb.com, US,  ,  
64.74.223.39, lfame.com, US,  ,  
64.74.223.39, myptc.com, US,  ,  
64.74.223.39, www.codedstyle.com, US,  ,  
64.74.223.39, spanishforthighschool.com, US,  ,  
64.74.223.39, www.hopeforhaitianchildrenfoundation.org, US,  ,  
64.74.223.39, sagehotelmail.com, US,  ,  
64.74.223.39, masunaga.org, US,  ,  
64.74.223.39, timberclad.com, US,  ,  
64.74.223.39, thebeachspa.comm.com, US,  ,  
64.74.223.39, citrusstampede.com, US,  ,  
64.74.223.39, magicodaniel.com, US,  ,  
64.74.223.39, colonyonsanibel.com, US,  ,  
64.74.223.39, txcci.com, US,  ,  
64.74.223.39, esiusa.comm.com, US,  ,  
64.74.223.39, vertiche.com, US,  ,  
64.74.223.39, www.lm7h.com, US,  ,  
64.74.223.39, www.alshomukh.com, US,  ,  
64.74.223.39, safehavenrescue.com, US,  ,  
64.74.223.39, www.farheng.com, US,  ,  
64.74.223.39, tingled.com, US,  ,  
64.74.223.39, cookwaretoday.org, US,  ,  
64.74.223.39, proxysnail.com, US,  ,  
64.74.223.39, redegospel.com, US,  ,  
64.74.223.39, benchmarkdesignbuild.com, US,  ,  
64.74.223.39, customphotoplate.com, US,  ,  
64.74.223.39, wedgiegaming.com, US,  ,  
64.74.223.39, sfxzj.com, US,  ,  
64.74.223.39, ct68.com, US,  ,  
64.74.223.39, harrisclasspage.com, US,  ,  
64.74.223.39, e715.com, US,  ,  
64.74.223.39, gkcg.comm.com, US,  ,  
64.74.223.39, ezd1.com, US,  ,  
64.74.223.39, w.youthfulessense.com, US,  ,  
64.74.223.39, villreal.com, US,  ,  
64.74.223.39, stopsmokingsolutions.org, US,  ,  
64.74.223.39, leohouse.com, US,  ,  
64.74.223.39, pufulete.com, US,  ,  
64.74.223.39, mshipke.com, US,  ,  
64.74.223.39, ricardosnorthend.com, US,  ,  
64.74.223.39, www.suncoastaviansociety.org, US,  ,  
64.74.223.39, gtacriminalrussia.com, US,  ,  
64.74.223.39, dogcaretraining.com, US,  ,  
64.74.223.39, hp36.hermanorcare.com, US,  ,  
64.74.223.39, www.naac-india.com, US,  ,  
64.74.223.39, www.wffns.org, US,  ,  
64.74.223.39, madeinsaga.com, US,  ,  
64.74.223.39, regnurse.com, US,  ,  
64.74.223.39, byofca.com, US,  ,  
64.74.223.39, www.projetofronteiras.org, US,  ,  
64.74.223.39, anonymservices.org, US,  ,  
64.74.223.39, elitefranconsulting.com, US,  ,  
64.74.223.39, falmouthbeachhotel.com, US,  ,  
64.74.223.39, jaguarpc.comm.com, US,  ,  
64.74.223.39, u625.com, US,  ,  
64.74.223.39, mydvds1.com, US,  ,  
64.74.223.39, wmich.com, US,  ,  
64.74.223.39, b.moneymoney888.com, US,  ,  
64.74.223.39, ppwusa.comm.com, US,  ,  
64.74.223.39, alwaystowing.com, US,  ,  
64.74.223.39, www.x5yh.com, US,  ,  
64.74.223.39, yanzd.com, US,  ,  
64.74.223.39, kodyd.com, US,  ,  
64.74.223.39, accountingtechs.biz, US,  ,  
62.219.49.70, content.sweetim.com, IL,  ,  
212.25.65.1, fun-winks.com, IL,  ,  
212.25.65.1, smileyhub.com, IL,  ,  
212.25.65.1, www.sweetim.com, IL,  ,  
212.25.65.1, download.sweetim.com, IL,  ,  
212.25.65.1, smiley4u.com, IL,  ,  
89.248.168.23, eseninfun.ru, NL,  ,  
184.168.221.83, theacords.com, US,  ,  
184.168.221.83, dclenses.com, US,  ,  
184.168.221.83, triageorganizers.com, US,  ,  
184.168.221.83, evanmaxwell.com, US,  ,  
184.168.221.83, chat-network.net, US,  ,  
184.168.221.83, blockunknowncaller.com, US,  ,  
184.168.221.83, bglogger.com, US,  ,  
184.168.221.83, qualitysim.com, US,  ,  
184.168.221.83, flipitga.com, US,  ,  
184.168.221.83, magnoliahomedecor.com, US,  ,  
184.168.221.83, shaikunhomepage.com, US,  ,  
184.168.221.83, socktoppers.com, US,  ,  
184.168.221.83, thelavalounge.net, US,  ,  
184.168.221.83, cartpartsportal.com, US,  ,  
184.168.221.83, harpy.thesecrettemplates.net, US,  ,  
184.168.221.83, thelastminutetutor.com, US,  ,  
184.168.221.83, u2download.com, US,  ,  
184.168.221.83, chocolaterus.com, US,  ,  
184.168.221.83, mmb.biz, US,  ,  
184.168.221.83, realname-diskussion.info, US,  ,  
184.168.221.83, cityjobonline.com, US,  ,  
184.168.221.83, farrellconsultinggroup.com, US,  ,  
184.168.221.83, carlagantsdesigns.com, US,  ,  
184.168.221.83, stratusphere.org, US,  ,  
184.168.221.83, fortitudeit.com, US,  ,  
184.168.221.83, shaynesemail.com, US,  ,  
184.168.221.83, vvv3.net, US,  ,  
184.168.221.83, horningassociates.com, US,  ,  
184.168.221.83, lacsacine.com, US,  ,  
184.168.221.83, wob.biz, US,  ,  
184.168.221.83, chit-chat.org, US,  ,  
184.168.221.83, baizureauzoari.com, US,  ,  
184.168.221.83, zevfeldman.com, US,  ,  
184.168.221.83, ccppd.org, US,  ,  
184.168.221.83, workforpdiddy.com, US,  ,  
184.168.221.83, ns99.info, US,  ,  
184.168.221.83, up2u.info, US,  ,  
184.168.221.83, braypdx.com, US,  ,  
76.73.72.99, log.y5w.info, US,  ,  
76.73.72.99, log.y5z.info, US,  ,  
76.73.72.99, log.y5w.info, US,  ,  
76.73.72.99, log.y5z.info, US,  ,  
65.55.58.201, microsoft.de, US,  ,  
65.55.58.201, interactivesupercomputing.com, US,  ,  
65.55.58.201, microsoft.com.mx, US,  ,  
65.55.58.201, eu.microsoft.com, US,  ,  
65.55.58.201, office.com, US,  ,  
65.55.58.201, windowslive.co.uk, US,  ,  
65.55.58.201, reroute.microsoft.com, US,  ,  
65.55.58.201, windowsvista.com, US,  ,  
65.55.58.201, hotmail.co.za, US,  ,  
65.55.58.201, microsoft.be, US,  ,  
65.55.58.201, msdn.com, US,  ,  
65.55.58.201, msdn-online.de, US,  ,  
65.55.58.201, communities.microsoft.com, US,  ,  
65.55.58.201, pinmywebsite.com, US,  ,  
65.55.58.201, microsoft.co.nz, US,  ,  
65.55.58.201, rss.microsoft.com, US,  ,  
65.55.58.201, sysinternals.com, US,  ,  
65.55.58.201, microsoft.it, US,  ,  
65.55.58.201, sybari.com, US,  ,  
65.55.58.201, design.windows.com, US,  ,  
65.55.58.201, buildmypinnedsite.com, US,  ,  
65.55.58.201, www.giantcompany.com, US,  ,  
65.55.58.201, ultracamx.com, US,  ,  
65.55.58.201, microsoft.co.uk, US,  ,  
65.55.58.201, internet-explorer9.de, US,  ,  
65.55.58.201, fastsearch.com, US,  ,  
65.55.58.201, internet-explorer.de, US,  ,  
65.55.58.201, terraserver.microsoft.com, US,  ,  
65.55.58.201, msdnaa.com, US,  ,  
65.55.58.201, msdn.be, US,  ,  
65.55.58.201, fourthparadigm.org, US,  ,  
65.55.58.201, techstudent.de, US,  ,  
65.55.58.201, microsoft.ee, US,  ,  
65.55.58.201, sehen-heisst-verstehen.de, US,  ,  
65.55.58.201, protect.microsoft.com, US,  ,  
65.55.58.201, register.microsoft.com, US,  ,  
65.55.58.201, openxmlformats.org, US,  ,  
65.55.58.201, microsoft.net, US,  ,  
65.55.58.201, fsinsider.com, US,  ,  
65.55.58.201, www.msdn.microsoft.com, US,  ,  
65.55.58.201, windowsintune.de, US,  ,  
65.55.58.201, msdnaa.net, US,  ,  
65.55.58.201, windows.com, US,  ,  
65.55.58.201, imapc.lifewithoutwalls.com, US,  ,  
65.55.58.201, technet.com, US,  ,  
65.55.58.201, microsoft.com, US,  ,  
65.55.58.201, windowsmediaplayer.com, US,  ,  
65.55.58.201, microsoftday.at, US,  ,  
65.55.58.201, code.msdn.com, US,  ,  
65.55.58.201, technet.de, US,  ,  
65.55.58.201, microsoft.hu, US,  ,  
65.55.58.201, microsoft.pl, US,  ,  
65.55.58.201, windows.de, US,  ,  
65.55.58.201, www.answers.microsoft.com, US,  ,  
65.55.58.201, browserforthebetter.com, US,  ,  
65.55.58.201, microsoftdynamics.com, US,  ,  
65.55.58.201, mspress.microsoft.com, US,  ,  
65.55.58.201, online.microsoft.com, US,  ,  
65.55.58.201, scriptingguys.com, US,  ,  
65.55.58.201, ietestdrive.com, US,  ,  
65.55.58.201, www.research.microsoft.com, US,  ,  
65.55.58.201, surface.com, US,  ,  
64.4.11.37, microsoft.de, US,  ,  
64.4.11.37, interactivesupercomputing.com, US,  ,  
64.4.11.37, microsoftdynamics.com, US,  ,  
64.4.11.37, microsoft.com.mx, US,  ,  
64.4.11.37, office.com, US,  ,  
64.4.11.37, windows.com, US,  ,  
64.4.11.37, windowsmediaplayer.com, US,  ,  
64.4.11.37, reroute.microsoft.com, US,  ,  
64.4.11.37, windowsvista.com, US,  ,  
64.4.11.37, hotmail.co.za, US,  ,  
64.4.11.37, microsoft.be, US,  ,  
64.4.11.37, msdn.com, US,  ,  
64.4.11.37, winunleaked.info, US,  ,  
64.4.11.37, msdn-online.de, US,  ,  
64.4.11.37, microsoft.co.nz, US,  ,  
64.4.11.37, rss.microsoft.com, US,  ,  
64.4.11.37, sysinternals.com, US,  ,  
64.4.11.37, microsoft.it, US,  ,  
64.4.11.37, sybari.com, US,  ,  
